992964608,992968703,8793
992976896,992980991,20430
992980992,992982015,31428
992993280,992997375,19248
992997376,992999423,3800
992999424,993001471,23225
993001472,993009663,15565
993009664,993015807,16354
993015808,993023999,15735
993024000,993030143,15368
993030144,993036287,16740
993036288,993042431,15422
993042432,993047551,15455
993001472,993099775,15362
993047552,993054719,13335
993054720,993058815,15364
993058816,993060863,18996
993060864,993067007,16196
993067008,993091583,16039
993091584,993095679,18572
993095680,993096703,19467
993097472,993097727,8280
993097728,993099263,21914
993099264,993099775,19461
993099776,993101823,20362
993101824,993103871,21312
993103872,993107967,15363
993107968,993110015,21313
993110016,993112063,20557
993112064,993114111,21314
993114112,993116159,21315
993116160,993118207,14339
993118208,993120255,21309
993120256,993122303,21310
993122304,993124351,21311
993124352,993126399,17320
993126400,993130495,21308
993130496,993132543,20630
